facility_id,facility_name,state,hospital_type,hospital_ownership,emergency_services,hospital_overall_rating,COMP_HIP_KNEE,MORT_30_AMI,MORT_30_HF,MORT_30_PN,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_5_A_P,H_COMP_6_Y_P,H_HSP_RATING_9_10,H_QUIET_HSP_A_P,H_RECMND_DY,READM_30_AMI,READM_30_HF,READM_30_PN,composite_satisfaction_score,performance_tier,satisfaction_tier,IMM_3,OP_18a,OP_18b,OP_22,OP_23,avg_er_wait_minutes,er_inefficiency_flag,median_income,poverty_rate,unemployment_rate,pct_uninsured,pct_college_educated,log_median_income,pop_density_proxy,deprivation_index,pct_metro,pct_rural,avg_rucc_score,gnrl_fac_type_cd,cbsa_cd,bed_count,bed_size_category,log_bed_count,is_large_hospital,high_poverty_area,log_er_wait,rating_squared,state_avg_satisfaction,hospital_type_enc,hospital_ownership_enc,emergency_services_enc
050407,CHINESE HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.5,12.1,10.9,17.8,70.0,74.0,72.0,61.0,86.0,58.0,51.0,58.0,13.6,21.2,15.7,66.25,Low Performer,Medium,80.0,143.0,139.0,0.0,,139.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41884,65.0,Medium (50-150),4.189654742026425,0,0,4.941642422609304,4.0,69.53616402116401,2,11,1
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,CA,Acute Care Hospitals,Voluntary non-profit - Other,No,3.0,3.5,12.1,11.5,16.2,74.0,76.0,78.0,61.0,90.0,71.0,52.0,72.0,13.6,19.6,15.9,71.75,Average,Medium,65.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,251.0,Large (150-300),5.529429087511423,0,0,,9.0,69.53616402116401,2,10,0
050414,MERCY HOSPITAL OF FOLSOM,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.4,12.7,12.2,16.9,69.0,78.0,78.0,61.0,89.0,71.0,47.0,74.0,13.6,20.9,15.5,70.88,High Performer,Medium,70.0,179.0,175.0,1.0,91.0,175.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40900,106.0,Medium (50-150),4.672828834461906,0,0,5.170483995038151,16.0,69.53616402116401,2,11,1
050417,SUTTER COAST HOSPITAL,CA,Acute Care Hospitals,Government - Hospital District or Authority,No,2.0,4.6,12.1,16.8,14.7,74.0,80.0,76.0,62.0,86.0,66.0,58.0,62.0,13.6,19.2,15.8,70.5,Low Performer,Medium,69.0,137.0,130.0,3.0,,130.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,99905,49.0,Small (<50),3.912023005428146,0,0,4.875197323201151,4.0,69.53616402116401,2,2,0
05041F,Weed ACH (FT Irwin),CA,Acute Care - Department of Defense,Department of Defense,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,126.0,1.0,,126.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,,40140,20.0,Small (<50),3.044522437723423,0,0,4.844187086458591,9.0,69.53616402116401,0,0,1
050424,SCRIPPS GREEN HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Other,No,5.0,2.4,12.1,8.5,11.2,77.0,84.0,87.0,70.0,91.0,84.0,62.0,86.0,13.6,18.3,15.6,80.12,High Performer,High,88.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41740,173.0,Large (150-300),5.159055299214529,0,0,,25.0,69.53616402116401,2,10,0
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,10.2,15.4,63.0,75.0,78.0,58.0,86.0,61.0,33.0,62.0,13.6,19.1,15.8,64.5,High Performer,Medium,60.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40900,628.0,Major (500+),6.444131256700441,1,0,,16.0,69.53616402116401,2,11,1
050426,WEST ANAHEIM MEDICAL CENTER,CA,Acute Care Hospitals,Proprietary,Yes,2.0,3.5,10.2,9.6,14.1,66.0,66.0,66.0,48.0,78.0,58.0,37.0,57.0,14.4,20.7,18.8,59.5,Low Performer,Low,55.0,206.0,196.0,2.0,,196.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,11244,219.0,Large (150-300),5.393627546352361,0,0,5.2832037287379885,4.0,69.53616402116401,2,6,1
050438,HUNTINGTON HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3.0,4.5,9.9,11.4,11.4,72.0,74.0,74.0,57.0,84.0,71.0,49.0,75.0,14.5,22.0,17.3,69.5,Average,Medium,87.0,288.0,286.0,4.0,58.0,286.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,625.0,Major (500+),6.439350371100098,1,0,5.659482215759621,9.0,69.53616402116401,2,10,1
050441,STANFORD HEALTH CARE,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5.0,3.2,9.4,5.9,10.5,76.0,82.0,81.0,64.0,90.0,80.0,54.0,83.0,12.8,20.6,16.4,76.25,High Performer,High,87.0,278.0,275.0,3.0,64.0,275.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41940,613.0,Major (500+),6.419994928147142,1,0,5.62040086571715,25.0,69.53616402116401,2,11,1
050444,MERCY MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,13.1,11.9,19.2,73.0,76.0,73.0,59.0,85.0,63.0,46.0,59.0,14.3,21.5,16.5,66.75,Average,Medium,72.0,232.0,228.0,2.0,84.0,228.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,32900,186.0,Large (150-300),5.231108616854587,0,0,5.43372200355424,9.0,69.53616402116401,2,11,1
050454,UCSF MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4.0,4.3,10.2,6.7,10.6,72.0,80.0,80.0,61.0,88.0,76.0,53.0,82.0,14.4,18.2,16.4,74.0,High Performer,Medium,79.0,286.0,280.0,4.0,,280.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41884,1019.0,Major (500+),6.927557906278317,1,0,5.638354669333745,16.0,69.53616402116401,2,10,1
050455,ADVENTIST HEALTH BAKERSFIELD,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.5,13.0,13.5,21.2,70.0,74.0,73.0,57.0,85.0,65.0,49.0,67.0,14.1,20.8,16.4,67.5,Low Performer,Medium,90.0,282.0,280.0,3.0,81.0,280.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,12540,255.0,Large (150-300),5.545177444479562,0,0,5.638354669333745,4.0,69.53616402116401,2,11,1
050457,UCSF HEALTH ST. MARY'S HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,4.2,11.9,8.5,9.5,70.0,75.0,77.0,58.0,86.0,59.0,43.0,61.0,14.4,19.1,16.5,66.12,High Performer,Medium,61.0,167.0,165.0,1.0,,165.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41884,275.0,Large (150-300),5.62040086571715,0,0,5.111987788356544,16.0,69.53616402116401,2,11,1
050464,DOCTORS MEDICAL CENTER,CA,Acute Care Hospitals,Proprietary,Yes,1.0,3.5,13.6,11.5,18.0,63.0,71.0,70.0,56.0,84.0,58.0,38.0,61.0,14.6,20.6,16.5,62.62,Low Performer,Medium,82.0,221.0,223.0,3.0,,223.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,33700,461.0,Very Large (300-500),6.135564891081739,1,0,5.4116460518550396,1.0,69.53616402116401,2,6,1
050468,MEMORIAL HOSPITAL OF GARDENA,CA,Acute Care Hospitals,Proprietary,Yes,1.0,3.5,12.1,8.5,12.8,64.0,65.0,67.0,49.0,76.0,46.0,42.0,43.0,13.6,23.4,17.1,56.5,Low Performer,Low,39.0,148.0,132.0,3.0,45.0,132.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,180.0,Large (150-300),5.198497031265826,0,0,4.890349128221754,1.0,69.53616402116401,2,6,1
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,CA,Acute Care Hospitals,Proprietary,No,2.0,3.9,11.7,10.6,15.4,70.0,70.0,72.0,50.0,79.0,65.0,42.0,66.0,14.6,21.8,18.7,64.25,Low Performer,Medium,73.0,233.0,230.0,6.0,,230.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,408.0,Very Large (300-500),6.013715156042802,1,0,5.442417710521793,4.0,69.53616402116401,2,6,0
050481,UCLA WEST VALLEY MEDICAL CENTER,CA,Acute Care Hospitals,Proprietary,Yes,2.0,3.1,10.8,8.5,14.5,65.0,70.0,66.0,48.0,79.0,50.0,42.0,52.0,15.1,22.4,18.5,59.0,Low Performer,Low,42.0,159.0,157.0,1.0,,157.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,236.0,Large (150-300),5.4680601411351315,0,0,5.062595033026967,4.0,69.53616402116401,2,6,1
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Other,No,2.0,6.2,12.0,11.1,14.9,71.0,75.0,73.0,56.0,84.0,68.0,46.0,70.0,14.1,18.4,14.6,67.88,Low Performer,Medium,67.0,288.0,287.0,3.0,45.0,287.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,570.0,Major (500+),6.3473892096560105,1,0,5.662960480135946,4.0,69.53616402116401,2,10,0
050488,EDEN MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4.0,3.4,11.4,12.5,18.3,71.0,73.0,74.0,56.0,85.0,68.0,58.0,74.0,13.6,19.5,15.0,69.88,High Performer,Medium,77.0,215.0,207.0,3.0,,207.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,36084,155.0,Large (150-300),5.049856007249537,0,0,5.337538079701318,16.0,69.53616402116401,2,10,1
050492,CLOVIS COMMUNITY MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.8,13.6,13.9,16.8,79.0,76.0,74.0,57.0,87.0,71.0,52.0,79.0,13.6,20.5,16.0,71.88,Low Performer,Medium,85.0,248.0,244.0,1.0,67.0,244.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,23420,352.0,Very Large (300-500),5.8664680569332965,1,0,5.501258210544727,4.0,69.53616402116401,2,11,1
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,2.5,11.2,8.9,12.7,70.0,77.0,79.0,54.0,86.0,72.0,49.0,75.0,14.0,17.3,17.3,70.25,High Performer,Medium,61.0,149.0,148.0,1.0,90.0,148.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,36084,303.0,Very Large (300-500),5.717027701406222,1,0,5.003946305945459,16.0,69.53616402116401,2,11,1
050498,SUTTER AUBURN FAITH HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5.0,3.6,12.1,13.8,15.6,80.0,82.0,82.0,66.0,90.0,78.0,51.0,79.0,13.6,19.3,15.9,76.0,High Performer,High,71.0,141.0,136.0,1.0,92.0,136.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40900,97.0,Medium (50-150),4.584967478670572,0,0,4.919980925828125,25.0,69.53616402116401,2,11,1
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,4.6,11.1,7.4,12.0,75.0,81.0,81.0,64.0,89.0,75.0,48.0,79.0,12.5,17.9,14.7,74.0,High Performer,Medium,85.0,195.0,194.0,1.0,88.0,194.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41740,158.0,Large (150-300),5.0689042022202315,0,0,5.272999558563747,16.0,69.53616402116401,2,11,1
050506,ADVENTIST HEALTH SIERRA VISTA,CA,Acute Care Hospitals,Proprietary,Yes,3.0,5.0,12.1,11.4,16.5,61.0,73.0,73.0,59.0,87.0,53.0,36.0,56.0,13.6,21.2,15.0,62.25,Average,Medium,91.0,148.0,144.0,1.0,100.0,144.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,42020,186.0,Large (150-300),5.231108616854587,0,0,4.976733742420574,9.0,69.53616402116401,2,6,1
050510,KAISER FOUNDATION HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,11.5,16.2,72.0,75.0,82.0,60.0,88.0,67.0,33.0,72.0,13.6,19.6,15.9,68.62,High Performer,Medium,70.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,42034,120.0,Medium (50-150),4.795790545596741,0,0,,16.0,69.53616402116401,2,11,1
050512,KAISER FOUNDATION HOSPITAL - FREMONT,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,11.5,16.2,70.0,72.0,77.0,58.0,87.0,66.0,46.0,67.0,13.6,19.6,15.9,67.88,High Performer,Medium,53.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,36084,193.0,Large (150-300),5.267858159063328,0,0,,16.0,69.53616402116401,2,11,1
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,12.9,16.2,72.0,79.0,82.0,65.0,90.0,77.0,58.0,78.0,13.6,19.1,15.9,75.12,High Performer,High,77.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41740,659.0,Major (500+),6.492239835020471,1,0,,16.0,69.53616402116401,2,11,1
050516,MERCY SAN JUAN MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.9,12.8,12.4,16.0,64.0,76.0,76.0,61.0,85.0,67.0,41.0,65.0,13.3,19.4,17.8,66.88,Average,Medium,65.0,203.0,200.0,1.0,,200.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40900,370.0,Very Large (300-500),5.916202062607435,1,0,5.303304908059076,9.0,69.53616402116401,2,11,1
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1.0,3.3,12.1,13.2,18.6,64.0,65.0,60.0,47.0,74.0,50.0,48.0,45.0,13.6,19.7,17.7,56.62,Low Performer,Low,48.0,205.0,200.0,2.0,,200.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40140,101.0,Medium (50-150),4.624972813284271,0,0,5.303304908059076,1.0,69.53616402116401,2,11,1
050523,SUTTER DELTA MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.7,10.1,15.2,68.0,70.0,72.0,52.0,83.0,60.0,44.0,60.0,14.0,19.9,15.8,63.62,Average,Medium,74.0,178.0,170.0,2.0,,170.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,36084,111.0,Medium (50-150),4.718498871295094,0,0,5.14166355650266,9.0,69.53616402116401,2,11,1
050526,HUNTINGTON BEACH HOSPITAL,CA,Acute Care Hospitals,Proprietary,Yes,1.0,3.5,12.1,9.9,13.5,57.0,60.0,60.0,46.0,69.0,45.0,26.0,50.0,13.6,21.9,16.4,51.62,Low Performer,Low,86.0,181.0,173.0,7.0,,173.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,11244,131.0,Medium (50-150),4.882801922586371,0,0,5.159055299214529,1.0,69.53616402116401,2,6,1
050528,MEMORIAL HOSPITAL LOS BANOS,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,14.8,17.0,79.0,79.0,76.0,56.0,82.0,72.0,50.0,61.0,13.6,19.8,16.4,69.38,Average,Medium,73.0,166.0,160.0,2.0,90.0,160.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,32900,48.0,Small (<50),3.8918202981106265,0,0,5.081404364984463,9.0,69.53616402116401,2,11,1
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,CA,Acute Care Hospitals,Proprietary,Yes,2.0,3.5,13.8,14.4,19.2,68.0,71.0,69.0,52.0,78.0,54.0,43.0,52.0,13.8,20.6,17.8,60.88,Low Performer,Medium,80.0,147.0,148.0,1.0,90.0,148.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40140,156.0,Large (150-300),5.056245805348308,0,0,5.003946305945459,4.0,69.53616402116401,2,6,1
050537,SUTTER DAVIS HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,11.7,13.4,79.0,77.0,80.0,64.0,89.0,78.0,51.0,80.0,13.6,18.5,15.5,74.75,High Performer,Medium,60.0,151.0,148.0,1.0,94.0,148.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40900,57.0,Medium (50-150),4.060443010546419,0,0,5.003946305945459,16.0,69.53616402116401,2,11,1
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,11.5,16.2,77.0,79.0,82.0,61.0,89.0,80.0,57.0,80.0,13.6,19.6,15.9,75.62,High Performer,High,67.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41884,153.0,Large (150-300),5.0369526024136295,0,0,,16.0,69.53616402116401,2,11,1
050543,COLLEGE HOSPITAL COSTA MESA,CA,Acute Care Hospitals,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,76.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,11244,122.0,Medium (50-150),4.812184355372417,0,0,,9.0,69.53616402116401,2,6,0
050546,PORTERVILLE DEVELOPMENTAL CENTER,CA,Acute Care Hospitals,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,47300,1226.0,Major (500+),7.112327444710911,1,0,,9.0,69.53616402116401,2,4,0
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,CA,Acute Care Hospitals,Proprietary,Yes,4.0,2.6,10.8,8.4,13.6,73.0,74.0,73.0,54.0,81.0,62.0,51.0,63.0,13.9,19.9,17.0,66.38,High Performer,Medium,46.0,166.0,164.0,1.0,,164.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,37100,273.0,Large (150-300),5.6131281063880705,0,0,5.10594547390058,16.0,69.53616402116401,2,6,1
050551,UCI HEALTH - LOS ALAMITOS,CA,Acute Care Hospitals,Proprietary,Yes,1.0,3.5,13.5,10.2,14.8,65.0,73.0,68.0,49.0,78.0,53.0,22.0,52.0,14.3,18.5,15.9,57.5,Low Performer,Low,81.0,238.0,236.0,1.0,,236.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,11244,146.0,Medium (50-150),4.990432586778736,0,0,5.4680601411351315,1.0,69.53616402116401,2,6,1
050557,MEMORIAL MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,14.1,13.2,13.0,73.0,78.0,76.0,59.0,88.0,69.0,44.0,73.0,13.9,20.9,17.0,70.0,Average,Medium,69.0,262.0,265.0,1.0,,265.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,33700,275.0,Large (150-300),5.62040086571715,0,0,5.583496308781699,9.0,69.53616402116401,2,11,1
050561,KAISER FOUNDATION HOSPITAL - WEST LA,CA,Acute Care Hospitals,Voluntary non-profit - Private,No,3.0,3.5,12.1,9.9,17.1,72.0,77.0,82.0,59.0,87.0,72.0,52.0,71.0,13.6,20.1,16.0,71.5,Average,Medium,54.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,293.0,Large (150-300),5.683579767338681,0,0,,9.0,69.53616402116401,2,11,0
050567,PROVIDENCE MISSION HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5.0,2.7,12.0,10.3,15.2,71.0,77.0,75.0,53.0,86.0,73.0,48.0,73.0,13.3,19.7,16.5,69.5,High Performer,Medium,75.0,238.0,228.0,1.0,65.0,228.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,11244,565.0,Major (500+),6.338594078203183,1,0,5.43372200355424,25.0,69.53616402116401,2,11,1
050570,UCI HEALTH - FOUNTAIN VALLEY,CA,Acute Care Hospitals,Proprietary,No,2.0,3.0,13.3,9.7,15.4,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,12.6,21.2,16.1,72.88,Low Performer,Medium,71.0,162.0,161.0,0.0,,161.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,11244,405.0,Very Large (300-500),6.0063531596017325,1,0,5.087596335232384,4.0,69.53616402116401,2,6,0
050573,EISENHOWER MEDICAL CENTER,CA,Acute Care Hospitals,Proprietary,Yes,4.0,2.4,10.7,12.4,16.2,69.0,75.0,74.0,56.0,85.0,73.0,47.0,78.0,13.8,20.7,15.2,69.62,High Performer,Medium,94.0,259.0,259.0,0.0,28.0,259.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40140,289.0,Large (150-300),5.66988092298052,0,0,5.560681631015528,16.0,69.53616402116401,2,6,1
050580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,Acute Care Hospitals,Proprietary,No,3.0,3.5,11.4,9.5,11.0,72.0,69.0,66.0,50.0,75.0,60.0,40.0,57.0,13.6,20.9,16.6,61.12,Average,Medium,76.0,217.0,214.0,3.0,,214.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,11244,140.0,Medium (50-150),4.948759890378168,0,0,5.3706380281276624,9.0,69.53616402116401,2,6,0
050581,UCI HEALTH-LAKEWOOD,CA,Acute Care Hospitals,Proprietary,Yes,2.0,3.5,11.5,10.2,13.8,64.0,65.0,66.0,49.0,79.0,45.0,32.0,45.0,14.8,19.7,16.3,55.62,Low Performer,Low,74.0,218.0,218.0,1.0,,218.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,170.0,Large (150-300),5.14166355650266,0,0,5.389071729816501,4.0,69.53616402116401,2,6,1
050586,CHINO VALLEY MEDICAL CENTER,CA,Acute Care Hospitals,Proprietary,Yes,4.0,3.5,12.1,9.2,12.3,77.0,68.0,70.0,54.0,79.0,59.0,50.0,61.0,13.6,20.1,16.0,64.75,High Performer,Medium,74.0,175.0,173.0,4.0,36.0,173.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40140,112.0,Medium (50-150),4.727387818712341,0,0,5.159055299214529,16.0,69.53616402116401,2,6,1
050588,SAN DIMAS COMMUNITY HOSPITAL,CA,Acute Care Hospitals,Proprietary,Yes,2.0,4.5,12.1,10.2,15.4,74.0,69.0,65.0,48.0,78.0,51.0,39.0,54.0,13.6,20.3,19.6,59.75,Low Performer,Low,44.0,159.0,155.0,2.0,,155.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,101.0,Medium (50-150),4.624972813284271,0,0,5.049856007249537,4.0,69.53616402116401,2,6,1
050590,METHODIST HOSPITAL OF SACRAMENTO,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.9,10.0,15.8,69.0,79.0,79.0,62.0,88.0,67.0,47.0,63.0,13.6,19.7,17.2,69.25,Average,Medium,70.0,190.0,185.0,2.0,83.0,185.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40900,158.0,Large (150-300),5.0689042022202315,0,0,5.225746673713202,9.0,69.53616402116401,2,11,1
050597,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,CA,Acute Care Hospitals,Voluntary non-profit - Private,No,3.0,3.5,11.9,11.2,17.0,65.0,72.0,73.0,54.0,83.0,63.0,38.0,62.0,13.6,19.9,15.0,63.75,Average,Medium,65.0,168.0,163.0,0.0,,163.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,31084,106.0,Medium (50-150),4.672828834461906,0,0,5.099866427824199,9.0,69.53616402116401,2,11,0
050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4.0,4.1,11.5,9.7,10.7,60.0,75.0,77.0,58.0,89.0,68.0,38.0,72.0,13.5,19.6,17.7,67.12,High Performer,Medium,84.0,354.0,359.0,3.0,,359.0,1,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,40900,631.0,Major (500+),6.448889394146858,1,0,5.886104031450156,16.0,69.53616402116401,2,2,1
050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,11.3,11.1,15.6,74.0,77.0,77.0,57.0,88.0,73.0,44.0,74.0,13.1,18.2,15.6,70.5,High Performer,Medium,76.0,202.0,199.0,1.0,,199.0,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,11244,325.0,Very Large (300-500),5.786897381366708,1,0,5.298317366548036,16.0,69.53616402116401,2,11,1
050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,CA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,12.7,16.5,70.0,70.0,79.0,53.0,84.0,61.0,37.0,66.0,13.6,19.5,15.9,65.0,Average,Medium,65.0,,,,,,0,85301,11.8,5.2,6.8,36.8,11.353953179863753,8.5301,0.248,95,5,1.8,01,41940,247.0,Large (150-300),5.5134287461649825,0,0,,9.0,69.53616402116401,2,11,1
