facility_id,facility_name,state,hospital_type,performance_tier,predicted_satisfaction_v3,actual_satisfaction,residual,overperforming,median_income,poverty_rate,deprivation_index,bed_count,pct_metro
141325,OSF SAINT LUKE MEDICAL CENTER,IL,Critical Access Hospitals,High Performer,79.88,79.5,-0.38,0,70592,11.4,0.058,25.0,83
141326,HAMILTON MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Average,78.89,74.62,-4.27,0,70592,11.4,0.058,25.0,83
141327,WABASH GENERAL HOSPITAL 1,IL,Critical Access Hospitals,Average,79.16,78.25,-0.91,0,70592,11.4,0.058,25.0,83
141328,HARDIN COUNTY GENERAL HOSPITAL & CLINIC,IL,Critical Access Hospitals,Low Performer,75.7,73.12,-2.58,0,70592,11.4,0.058,25.0,83
141329,MORRISON COMMUNITY HOSPITAL,IL,Critical Access Hospitals,Average,75.68,72.88,-2.8,0,70592,11.4,0.058,25.0,83
141330,HOPEDALE HOSPITAL,IL,Critical Access Hospitals,Average,77.49,93.25,15.76,1,70592,11.4,0.058,25.0,83
141331,MARSHALL BROWNING HOSPITAL,IL,Critical Access Hospitals,Average,77.8,79.38,1.58,1,70592,11.4,0.058,25.0,83
141332,HILLSBORO AREA HOSPITAL,IL,Critical Access Hospitals,Average,75.94,78.75,2.81,1,70592,11.4,0.058,25.0,83
141333,SARAH D CULBERTSON MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Average,76.3,72.88,-3.42,0,70592,11.4,0.058,22.0,83
141334,ST JOSEPH MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Average,77.13,79.88,2.75,1,70592,11.4,0.058,25.0,83
141335,MERCY HARVARD HOSPITAL,IL,Critical Access Hospitals,Average,78.3,80.12,1.82,1,70592,11.4,0.058,25.0,83
141336,ST JOSEPH'S HOSPITAL,IL,Critical Access Hospitals,Average,79.54,80.0,0.46,1,70592,11.4,0.058,25.0,83
141337,OSF SAINT CLARE MEDICAL CENTER,IL,Critical Access Hospitals,Low Performer,79.28,76.62,-2.66,0,70592,11.4,0.058,25.0,83
141338,MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Average,75.8,81.5,5.7,1,70592,11.4,0.058,61.0,83
141339,TAYLORVILLE MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Low Performer,76.88,81.62,4.74,1,70592,11.4,0.058,25.0,83
141340,VALLEY WEST COMMUNITY HOSPITAL,IL,Critical Access Hospitals,High Performer,79.9,79.75,-0.15,0,70592,11.4,0.058,25.0,83
141341,PANA COMMUNITY HOSPITAL,IL,Critical Access Hospitals,High Performer,79.13,85.62,6.49,1,70592,11.4,0.058,25.0,83
141342,DEACONESS ILLINOIS UNION COUNTY,IL,Critical Access Hospitals,Average,76.91,72.88,-4.03,0,70592,11.4,0.058,25.0,83
141343,CRAWFORD MEMORIAL HOSPITAL,IL,Critical Access Hospitals,High Performer,79.74,78.88,-0.86,0,70592,11.4,0.058,25.0,83
141344,LAWRENCE COUNTY MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Average,77.51,77.25,-0.26,0,70592,11.4,0.058,25.0,83
141345,SALEM TOWNSHIP HOSPITAL,IL,Critical Access Hospitals,High Performer,78.37,78.88,0.51,1,70592,11.4,0.058,25.0,83
141346,FAYETTE COUNTY HOSPITAL,IL,Critical Access Hospitals,Average,76.84,80.0,3.16,1,70592,11.4,0.058,25.0,83
141347,CARLINVILLE AREA HOSPITAL,IL,Critical Access Hospitals,Low Performer,78.65,83.25,4.6,1,70592,11.4,0.058,25.0,83
141348,RED BUD REGIONAL HOSPITAL,IL,Critical Access Hospitals,High Performer,77.47,76.12,-1.35,0,70592,11.4,0.058,25.0,83
141349,SPARTA COMMUNITY HOSPITAL,IL,Critical Access Hospitals,Average,75.82,74.88,-0.94,0,70592,11.4,0.058,25.0,83
141350,ST FRANCIS HOSPITAL,IL,Critical Access Hospitals,Low Performer,76.38,78.25,1.87,1,70592,11.4,0.058,25.0,83
141351,CLAY COUNTY HOSPITAL,IL,Critical Access Hospitals,Average,79.07,81.38,2.31,1,70592,11.4,0.058,18.0,83
141352,JACKSONVILLE MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Average,75.31,72.88,-2.43,0,70592,11.4,0.058,25.0,83
141353,IROQUOIS MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Average,75.86,72.88,-2.98,0,70592,11.4,0.058,25.0,83
141354,HSHS GOOD SHEPHERD HOSPITAL INC,IL,Critical Access Hospitals,Average,75.72,72.88,-2.84,0,70592,11.4,0.058,30.0,83
141355,CARLE RICHLAND MEMORIAL HOSPITAL,IL,Critical Access Hospitals,Low Performer,68.48,69.5,1.02,1,70592,11.4,0.058,151.0,83
143300,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,IL,Childrens,Average,72.88,72.88,0.0,0,70592,11.4,0.058,262.0,83
143301,LARABIDA CHILDRENS HOSPITAL I,IL,Childrens,Average,73.35,72.88,-0.47,0,70592,11.4,0.058,77.0,83
143302,SHRINERS HOSPITAL FOR CHILDREN,IL,Childrens,Average,74.42,72.88,-1.54,0,70592,11.4,0.058,60.0,83
144009,"AERIES HEALTHCARE OF ILLINOIS, INC., DBA RIVEREDGE HOSPITAL",IL,Psychiatric,Average,72.9,72.88,-0.02,0,70592,11.4,0.058,210.0,83
144010,CHICAGO READ MENTAL HEALTH CENTER,IL,Psychiatric,Average,73.18,72.88,-0.3,0,70592,11.4,0.058,130.0,83
144016,ALTON MENTAL HEALTH CENTER,IL,Psychiatric,Average,73.38,72.88,-0.5,0,70592,11.4,0.058,24.0,83
144021,ANDREW MCFARLAND MENTAL HLTH CTR,IL,Psychiatric,Average,73.1,72.88,-0.22,0,70592,11.4,0.058,146.0,83
144026,HARTGROVE HOSPITAL,IL,Psychiatric,Average,72.83,72.88,0.05,1,70592,11.4,0.058,160.0,83
144028,MADDEN MENTAL HEALTH CENTER,IL,Psychiatric,Average,72.87,72.88,0.01,1,70592,11.4,0.058,269.0,83
144029,THE PAVILION,IL,Psychiatric,Average,73.06,72.88,-0.18,0,70592,11.4,0.058,72.0,83
144031,ALEXIAN BROTHERS BEHAVIORAL HLTH HOSP,IL,Psychiatric,Average,73.01,72.88,-0.13,0,70592,11.4,0.058,136.0,83
144034,BHC STREAMWOOD HOSPITAL INC,IL,Psychiatric,Average,72.91,72.88,-0.03,0,70592,11.4,0.058,178.0,83
144035,LINDEN OAKS AT EDWARD,IL,Psychiatric,Average,73.24,72.88,-0.36,0,70592,11.4,0.058,108.0,83
144037,ELGIN MENTAL HEALTH CENTER,IL,Psychiatric,Average,72.36,72.88,0.52,1,70592,11.4,0.058,582.0,83
144038,CHOATE MENTAL HEALTH & DEVELOPMENT CTR,IL,Psychiatric,Average,73.13,72.88,-0.25,0,70592,11.4,0.058,113.0,83
144039,GARFIELD PARK HOSPITAL,IL,Psychiatric,Average,73.05,72.88,-0.17,0,70592,11.4,0.058,88.0,83
144040,CHICAGO BEHAVIORAL HOSPITAL,IL,Psychiatric,Average,73.06,72.88,-0.18,0,70592,11.4,0.058,125.0,83
144041,SILVER OAKS BEHAVIORAL HOSPITAL,IL,Psychiatric,Average,72.98,72.88,-0.1,0,70592,11.4,0.058,100.0,83
144042,LAKE BEHAVIORAL HOSPITAL,IL,Psychiatric,Average,72.07,72.88,0.81,1,70592,11.4,0.058,386.0,83
144043,MONTROSE BEHAVIORAL HEALTH HOSPITAL,IL,Psychiatric,Average,72.97,72.88,-0.09,0,70592,11.4,0.058,60.0,83
150001,JOHNSON MEMORIAL HOSPITAL,IN,Acute Care Hospitals,High Performer,74.09,72.12,-1.97,0,60302,11.8,-0.321,125.0,73
150002,METHODIST HOSPITALS INC,IN,Acute Care Hospitals,Low Performer,65.23,64.12,-1.11,0,60302,11.8,-0.321,536.0,73
150005,HENDRICKS REGIONAL HEALTH,IN,Acute Care Hospitals,High Performer,76.49,79.12,2.63,1,60302,11.8,-0.321,160.0,73
150006,NORTHWEST HEALTH-LA PORTE,IN,Acute Care Hospitals,Average,72.78,73.25,0.47,1,60302,11.8,-0.321,227.0,73
150007,COMMUNITY HOWARD REGIONAL HEALTH INC.,IN,Acute Care Hospitals,High Performer,73.83,75.75,1.92,1,60302,11.8,-0.321,162.0,73
150008,ST CATHERINE HOSPITAL INC,IN,Acute Care Hospitals,High Performer,71.37,70.88,-0.49,0,60302,11.8,-0.321,189.0,73
150009,NORTON CLARK HOSPITAL,IN,Acute Care Hospitals,Average,69.82,60.75,-9.07,0,60302,11.8,-0.321,241.0,73
150010,ASCENSION ST VINCENT KOKOMO,IN,Acute Care Hospitals,High Performer,70.86,71.12,0.26,1,60302,11.8,-0.321,167.0,73
150011,MARION GENERAL HOSPITAL,IN,Acute Care Hospitals,Average,70.6,68.0,-2.6,0,60302,11.8,-0.321,99.0,73
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,IN,Acute Care Hospitals,Low Performer,68.34,68.12,-0.22,0,60302,11.8,-0.321,301.0,73
150015,FRANCISCAN HEALTH MICHIGAN CITY,IN,Acute Care Hospitals,Average,68.35,73.0,4.65,1,60302,11.8,-0.321,310.0,73
150017,LUTHERAN HOSPITAL OF INDIANA,IN,Acute Care Hospitals,Average,66.9,65.12,-1.78,0,60302,11.8,-0.321,396.0,73
150018,ELKHART GENERAL HOSPITAL,IN,Acute Care Hospitals,High Performer,70.88,67.75,-3.13,0,60302,11.8,-0.321,297.0,73
150021,PARKVIEW REGIONAL MEDICAL CENTER,IN,Acute Care Hospitals,Average,70.7,72.62,1.92,1,60302,11.8,-0.321,600.0,73
150022,FRANCISCAN HEALTH CRAWFORDSVILLE,IN,Acute Care Hospitals,High Performer,77.12,78.25,1.13,1,60302,11.8,-0.321,103.0,73
150023,UNION HOSPITAL INC,IN,Acute Care Hospitals,Average,68.23,67.5,-0.73,0,60302,11.8,-0.321,318.0,73
150024,ESKENAZI HEALTH,IN,Acute Care Hospitals,Average,68.41,71.75,3.34,1,60302,11.8,-0.321,343.0,73
150026,GOSHEN HOSPITAL,IN,Acute Care Hospitals,Average,72.06,74.12,2.06,1,60302,11.8,-0.321,123.0,73
150030,HENRY COUNTY MEMORIAL HOSPITAL,IN,Acute Care Hospitals,High Performer,73.12,73.0,-0.12,0,60302,11.8,-0.321,90.0,73
150034,ST MARY MEDICAL CENTER INC,IN,Acute Care Hospitals,Average,71.48,70.62,-0.86,0,60302,11.8,-0.321,176.0,73
150035,NORTHWEST HEALTH - PORTER,IN,Acute Care Hospitals,Low Performer,66.59,62.38,-4.21,0,60302,11.8,-0.321,301.0,73
150037,HANCOCK REGIONAL HOSPITAL,IN,Acute Care Hospitals,High Performer,75.04,76.0,0.96,1,60302,11.8,-0.321,69.0,73
15003F,INDIANAPOLIS VA MEDICAL CENTER,IN,Acute Care - Veterans Administration,Average,70.83,70.5,-0.33,0,60302,11.8,-0.321,660.0,73
150042,GOOD SAMARITAN HOSPITAL,IN,Acute Care Hospitals,Low Performer,69.05,71.62,2.57,1,60302,11.8,-0.321,165.0,73
150044,BAPTIST HEALTH FLOYD,IN,Acute Care Hospitals,Average,69.31,70.38,1.07,1,60302,11.8,-0.321,225.0,73
150045,PARKVIEW DEKALB HOSPITAL,IN,Acute Care Hospitals,Average,72.28,71.25,-1.03,0,60302,11.8,-0.321,45.0,73
150046,TERRE HAUTE REGIONAL HOSPITAL,IN,Acute Care Hospitals,Low Performer,66.63,68.5,1.87,1,60302,11.8,-0.321,278.0,73
150047,"ST JOSEPH HEALTH SYSTEM, LLC",IN,Acute Care Hospitals,High Performer,71.41,73.5,2.09,1,60302,11.8,-0.321,191.0,73
150048,REID HEALTH,IN,Acute Care Hospitals,Low Performer,67.82,68.5,0.68,1,60302,11.8,-0.321,223.0,73
15004F,VA N. INDIANA HEALTHCARE SYSTEM,IN,Acute Care - Veterans Administration,High Performer,77.79,77.12,-0.67,0,60302,11.8,-0.321,1443.0,73
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,IN,Acute Care Hospitals,Average,65.84,61.5,-4.34,0,60302,11.8,-0.321,297.0,73
150056,INDIANA UNIVERSITY HEALTH,IN,Acute Care Hospitals,Average,67.4,64.5,-2.9,0,60302,11.8,-0.321,1733.0,73
150057,FRANCISCAN HEALTH MOORESVILLE,IN,Acute Care Hospitals,High Performer,75.98,76.0,0.02,1,60302,11.8,-0.321,82.0,73
150058,MEMORIAL HOSPITAL OF SOUTH BEND,IN,Acute Care Hospitals,Low Performer,66.77,69.38,2.61,1,60302,11.8,-0.321,463.0,73
150059,RIVERVIEW HEALTH,IN,Acute Care Hospitals,High Performer,71.2,71.5,0.3,1,60302,11.8,-0.321,162.0,73
150061,DAVIESS COMMUNITY HOSPITAL,IN,Acute Care Hospitals,Average,72.98,71.75,-1.23,0,60302,11.8,-0.321,80.0,73
150065,SCHNECK MEDICAL CENTER,IN,Acute Care Hospitals,High Performer,73.22,71.75,-1.47,0,60302,11.8,-0.321,93.0,73
150069,NORTON-KING'S DAUGHTERS' HEALTH,IN,Acute Care Hospitals,Low Performer,71.54,73.38,1.84,1,60302,11.8,-0.321,86.0,73
150072,MEMORIAL HOSPITAL,IN,Acute Care Hospitals,High Performer,72.48,72.38,-0.1,0,60302,11.8,-0.321,83.0,73
150074,COMMUNITY HOSPITAL EAST,IN,Acute Care Hospitals,Average,69.52,74.75,5.23,1,60302,11.8,-0.321,263.0,73
150075,BLUFFTON REGIONAL MEDICAL CENTER,IN,Acute Care Hospitals,High Performer,73.8,79.12,5.32,1,60302,11.8,-0.321,79.0,73
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,IN,Acute Care Hospitals,High Performer,73.22,72.0,-1.22,0,60302,11.8,-0.321,58.0,73
150082,DEACONESS HOSPITAL INC,IN,Acute Care Hospitals,Low Performer,68.3,69.5,1.2,1,60302,11.8,-0.321,558.0,73
150084,ASCENSION ST VINCENT HOSPITAL,IN,Acute Care Hospitals,Low Performer,66.03,61.38,-4.65,0,60302,11.8,-0.321,779.0,73
150086,ST ELIZABETH DEARBORN HOSPITAL,IN,Acute Care Hospitals,High Performer,76.06,75.88,-0.18,0,60302,11.8,-0.321,78.0,73
150088,ASCENSION ST VINCENT ANDERSON,IN,Acute Care Hospitals,Low Performer,68.13,67.12,-1.01,0,60302,11.8,-0.321,195.0,73
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,IN,Acute Care Hospitals,Average,69.33,63.88,-5.45,0,60302,11.8,-0.321,379.0,73
150090,FRANCISCAN HEALTH DYER,IN,Acute Care Hospitals,Low Performer,67.86,65.88,-1.98,0,60302,11.8,-0.321,198.0,73
150091,PARKVIEW HUNTINGTON HOSPITAL,IN,Acute Care Hospitals,High Performer,74.25,73.38,-0.87,0,60302,11.8,-0.321,36.0,73
150097,MAJOR HOSPITAL,IN,Acute Care Hospitals,High Performer,74.76,75.88,1.12,1,60302,11.8,-0.321,51.0,73
150100,ASCENSION ST VINCENT EVANSVILLE,IN,Acute Care Hospitals,High Performer,71.42,71.12,-0.3,0,60302,11.8,-0.321,414.0,73
150101,PARKVIEW WHITLEY HOSPITAL,IN,Acute Care Hospitals,High Performer,74.97,73.62,-1.35,0,60302,11.8,-0.321,30.0,73
150102,NORTHWEST HEALTH - STARKE,IN,Acute Care Hospitals,Low Performer,70.42,80.62,10.2,1,60302,11.8,-0.321,53.0,73
150104,WITHAM HEALTH SERVICES,IN,Acute Care Hospitals,High Performer,70.89,65.75,-5.14,0,60302,11.8,-0.321,52.0,73
150109,FRANCISCAN HEALTH LAFAYETTE,IN,Acute Care Hospitals,Average,71.44,73.38,1.94,1,60302,11.8,-0.321,186.0,73
150112,COLUMBUS REGIONAL HOSPITAL,IN,Acute Care Hospitals,High Performer,70.53,68.38,-2.15,0,60302,11.8,-0.321,160.0,73
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,IN,Acute Care Hospitals,Average,70.95,72.5,1.55,1,60302,11.8,-0.321,137.0,73
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,IN,Acute Care Hospitals,High Performer,74.16,78.12,3.96,1,60302,11.8,-0.321,123.0,73
150125,COMMUNITY HOSPITAL,IN,Acute Care Hospitals,Average,69.97,71.12,1.15,1,60302,11.8,-0.321,437.0,73
150126,FRANCISCAN HEALTH CROWN POINT,IN,Acute Care Hospitals,Average,70.01,71.25,1.24,1,60302,11.8,-0.321,208.0,73
150128,"COMMUNITY HOSPITAL SOUTH, INC.",IN,Acute Care Hospitals,Average,71.75,74.5,2.75,1,60302,11.8,-0.321,127.0,73
150133,KOSCIUSKO COMMUNITY HOSPITAL,IN,Acute Care Hospitals,High Performer,73.97,70.75,-3.22,0,60302,11.8,-0.321,72.0,73
150146,PARKVIEW NOBLE HOSPITAL,IN,Acute Care Hospitals,Average,74.53,70.62,-3.91,0,60302,11.8,-0.321,31.0,73
150149,THE WOMEN'S HOSPITAL,IN,Acute Care Hospitals,High Performer,76.94,77.75,0.81,1,60302,11.8,-0.321,74.0,73
150150,DUPONT HOSPITAL LLC,IN,Acute Care Hospitals,High Performer,71.18,67.38,-3.8,0,60302,11.8,-0.321,131.0,73
150153,ST VINCENT HEART CENTER,IN,Acute Care Hospitals,High Performer,73.99,74.25,0.26,1,60302,11.8,-0.321,107.0,73
150157,ASCENSION ST VINCENT CARMEL,IN,Acute Care Hospitals,Average,70.91,69.25,-1.66,0,60302,11.8,-0.321,107.0,73
150158,IU HEALTH WEST HOSPITAL,IN,Acute Care Hospitals,High Performer,71.52,70.38,-1.14,0,60302,11.8,-0.321,127.0,73
150160,ORTHOINDY HOSPITAL,IN,Acute Care Hospitals,Average,80.07,83.5,3.43,1,60302,11.8,-0.321,38.0,73
150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,IN,Acute Care Hospitals,High Performer,71.13,71.38,0.25,1,60302,11.8,-0.321,149.0,73
150162,FRANCISCAN HEALTH INDIANAPOLIS,IN,Acute Care Hospitals,High Performer,69.96,67.75,-2.21,0,60302,11.8,-0.321,423.0,73
150165,FRANCISCAN HEALTH MUNSTER,IN,Acute Care Hospitals,Average,73.21,74.12,0.91,1,60302,11.8,-0.321,63.0,73
150166,PINNACLE HOSPITAL,IN,Acute Care Hospitals,Average,80.02,78.12,-1.9,0,60302,11.8,-0.321,18.0,73
150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,IN,Acute Care Hospitals,Average,74.04,76.75,2.71,1,60302,11.8,-0.321,49.0,73
150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,IN,Acute Care Hospitals,Average,76.81,75.5,-1.31,0,60302,11.8,-0.321,44.0,73
150169,COMMUNITY HOSPITAL NORTH,IN,Acute Care Hospitals,Average,68.46,67.75,-0.71,0,60302,11.8,-0.321,298.0,73
150172,PHYSICIANS' MEDICAL CENTER LLC,IN,Acute Care Hospitals,Average,77.37,77.25,-0.12,0,60302,11.8,-0.321,12.0,73
150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,IN,Acute Care Hospitals,High Performer,71.61,70.25,-1.36,0,60302,11.8,-0.321,191.0,73
150177,UNITY PHYSICIANS HOSPITAL,IN,Acute Care Hospitals,Average,80.79,82.12,1.33,1,60302,11.8,-0.321,29.0,73
150179,FAIRBANKS,IN,Acute Care Hospitals,Average,73.7,72.88,-0.82,0,60302,11.8,-0.321,86.0,73
150181,ASCENSION ST VINCENT FISHERS,IN,Acute Care Hospitals,High Performer,73.4,69.62,-3.78,0,60302,11.8,-0.321,46.0,73
150183,MONROE HOSPITAL,IN,Acute Care Hospitals,High Performer,76.44,77.75,1.31,1,60302,11.8,-0.321,32.0,73
150193,FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,IN,Acute Care Hospitals,Average,77.49,84.75,7.26,1,60302,11.8,-0.321,23.0,73
150195,UCHICAGO MEDICINE NORTHWEST INDIANA,IN,Acute Care Hospitals,Average,81.56,87.5,5.94,1,60302,11.8,-0.321,8.0,73
151300,COMMUNITY HOSPITAL OF BREMEN INC,IN,Critical Access Hospitals,Average,76.4,79.25,2.85,1,60302,11.8,-0.321,24.0,73
151301,ASCENSION ST VINCENT RANDOLPH,IN,Critical Access Hospitals,Average,74.79,72.88,-1.91,0,60302,11.8,-0.321,25.0,73
151303,ASCENSION ST VINCENT JENNINGS,IN,Critical Access Hospitals,Average,75.07,72.88,-2.19,0,60302,11.8,-0.321,19.0,73
151304,RUSH MEMORIAL HOSPITAL,IN,Critical Access Hospitals,Average,75.41,81.75,6.34,1,60302,11.8,-0.321,25.0,73
151305,PULASKI MEMORIAL HOSPITAL,IN,Critical Access Hospitals,Average,76.37,77.38,1.01,1,60302,11.8,-0.321,25.0,73
151306,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,IN,Critical Access Hospitals,Average,75.51,72.88,-2.63,0,60302,11.8,-0.321,25.0,73
151307,ASCENSION ST VINCENT WILLIAMSPORT,IN,Critical Access Hospitals,Average,78.36,72.88,-5.48,0,60302,11.8,-0.321,16.0,73
151308,ASCENSION ST VINCENT MERCY,IN,Critical Access Hospitals,Average,74.53,72.88,-1.65,0,60302,11.8,-0.321,25.0,73
151309,ASCENSION ST VINCENT CLAY,IN,Critical Access Hospitals,Average,74.17,72.88,-1.29,0,60302,11.8,-0.321,25.0,73
151310,"PARKVIEW WABASH HOSPITAL, INC",IN,Critical Access Hospitals,Average,74.11,75.88,1.77,1,60302,11.8,-0.321,50.0,73
151311,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,IN,Critical Access Hospitals,Average,75.86,72.88,-2.98,0,60302,11.8,-0.321,25.0,73
151312,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,IN,Critical Access Hospitals,High Performer,75.06,72.88,-2.18,0,60302,11.8,-0.321,25.0,73
151313,WOODLAWN HOSPITAL,IN,Critical Access Hospitals,Average,77.86,76.5,-1.36,0,60302,11.8,-0.321,25.0,73
151314,ASCENSION ST VINCENT SALEM,IN,Critical Access Hospitals,Average,74.71,72.88,-1.83,0,60302,11.8,-0.321,25.0,73
151315,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,IN,Critical Access Hospitals,Average,74.98,77.0,2.02,1,60302,11.8,-0.321,25.0,73
151316,INDIANA UNIVERSITY HEALTH FRANKFORT INC,IN,Critical Access Hospitals,Average,75.49,72.88,-2.61,0,60302,11.8,-0.321,25.0,73
151317,GREENE COUNTY GENERAL HOSPITAL,IN,Critical Access Hospitals,High Performer,77.74,80.62,2.88,1,60302,11.8,-0.321,25.0,73
151318,DUKES MEMORIAL HOSPITAL,IN,Critical Access Hospitals,Low Performer,73.3,71.88,-1.42,0,60302,11.8,-0.321,25.0,73
151319,GIBSON GENERAL HOSPITAL,IN,Critical Access Hospitals,Average,74.17,73.12,-1.05,0,60302,11.8,-0.321,25.0,73
151320,"INDIANA UNIVERSITY HEALTH JAY, INC.",IN,Critical Access Hospitals,High Performer,74.56,72.88,-1.68,0,60302,11.8,-0.321,35.0,73
151322,PERRY COUNTY MEMORIAL HOSPITAL,IN,Critical Access Hospitals,Low Performer,74.06,74.5,0.44,1,60302,11.8,-0.321,25.0,73
151323,PARKVIEW LAGRANGE HOSPITAL,IN,Critical Access Hospitals,High Performer,78.64,78.62,-0.02,0,60302,11.8,-0.321,25.0,73
151324,"FRANCISCAN HEALTH RENSSELAER, INC",IN,Critical Access Hospitals,Average,75.29,75.38,0.09,1,60302,11.8,-0.321,46.0,73
151325,ASCENSION ST VINCENT WARRICK,IN,Critical Access Hospitals,Average,75.32,72.88,-2.44,0,60302,11.8,-0.321,35.0,73
151326,UNION HOSPITAL CLINTON,IN,Critical Access Hospitals,Low Performer,73.69,72.88,-0.81,0,60302,11.8,-0.321,25.0,73
151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,IN,Critical Access Hospitals,Average,75.76,81.38,5.62,1,60302,11.8,-0.321,25.0,73
151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,IN,Critical Access Hospitals,Average,73.92,72.88,-1.04,0,60302,11.8,-0.321,25.0,73
151329,MARGARET MARY COMMUNITY HOSPITAL INC,IN,Critical Access Hospitals,Average,75.36,74.12,-1.24,0,60302,11.8,-0.321,25.0,73
151330,ADAMS MEMORIAL HOSPITAL,IN,Critical Access Hospitals,Average,74.07,71.38,-2.69,0,60302,11.8,-0.321,35.0,73
151331,HARRISON COUNTY HOSPITAL,IN,Critical Access Hospitals,Average,75.37,75.0,-0.37,0,60302,11.8,-0.321,25.0,73
151332,DECATUR COUNTY MEMORIAL HOSPITAL,IN,Critical Access Hospitals,Average,75.63,77.38,1.75,1,60302,11.8,-0.321,25.0,73
151333,PUTNAM COUNTY HOSPITAL,IN,Critical Access Hospitals,High Performer,76.82,76.75,-0.07,0,60302,11.8,-0.321,25.0,73
151334,NORTON SCOTT HOSPITAL,IN,Critical Access Hospitals,Low Performer,73.12,72.62,-0.5,0,60302,11.8,-0.321,25.0,73
154005,"WABASH VALLEY ALLIANCE, INC. / RIVER BEND HOSPITAL",IN,Psychiatric,Average,73.04,72.88,-0.16,0,60302,11.8,-0.321,16.0,73
154008,NEURODIAGNOSTIC INSTITUTE,IN,Psychiatric,Average,72.73,72.88,0.15,1,60302,11.8,-0.321,159.0,73
154009,HAMILTON CENTER INC,IN,Psychiatric,Average,73.04,72.88,-0.16,0,60302,11.8,-0.321,16.0,73
154011,INCOMPASS HEALTHCARE,IN,Psychiatric,Average,73.04,72.88,-0.16,0,60302,11.8,-0.321,16.0,73
154014,OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,IN,Psychiatric,Average,73.15,72.88,-0.27,0,60302,11.8,-0.321,20.0,73
154018,RICHMOND STATE HOSPITAL,IN,Psychiatric,Average,71.61,72.88,1.27,1,60302,11.8,-0.321,312.0,73
154019,MADISON STATE HOSPITAL,IN,Psychiatric,Average,72.25,72.88,0.63,1,60302,11.8,-0.321,332.0,73
154020,REGIONAL MENTAL HEALTH CENTER,IN,Psychiatric,Average,73.09,72.88,-0.21,0,60302,11.8,-0.321,16.0,73
154021,"GRANT-BLACKFORD MENTAL HEALTH, INC",IN,Psychiatric,Average,73.04,72.88,-0.16,0,60302,11.8,-0.321,16.0,73
154024,VALLE VISTA HEALTH SYSTEM,IN,Psychiatric,Average,72.82,72.88,0.06,1,60302,11.8,-0.321,96.0,73
154031,OAKLAWN PSYCHIATRIC CENTER INC,IN,Psychiatric,Average,73.04,72.88,-0.16,0,60302,11.8,-0.321,16.0,73
154035,4C HEALTH,IN,Psychiatric,Average,73.2,72.88,-0.32,0,60302,11.8,-0.321,15.0,73
154041,BLOOMINGTON MEADOWS HOSPITAL,IN,Psychiatric,Average,72.73,72.88,0.15,1,60302,11.8,-0.321,78.0,73
154047,MICHIANA BEHAVIORAL HEALTH CENTER,IN,Psychiatric,Average,72.49,72.88,0.39,1,60302,11.8,-0.321,51.0,73
154050,NORTHEASTERN CENTER,IN,Psychiatric,Average,73.04,72.88,-0.16,0,60302,11.8,-0.321,16.0,73
154051,WELLSTONE REGIONAL HOSPITAL,IN,Psychiatric,Average,72.71,72.88,0.17,1,60302,11.8,-0.321,100.0,73
154052,PORTER-STARKE SERVICES INC,IN,Psychiatric,Average,73.04,72.88,-0.16,0,60302,11.8,-0.321,16.0,73
154054,HARSHA BEHAVIORAL CENTER INC,IN,Psychiatric,Average,72.72,72.88,0.16,1,60302,11.8,-0.321,44.0,73
154055,BRENTWOOD MEADOWS LLC,IN,Psychiatric,Average,72.58,72.88,0.3,1,60302,11.8,-0.321,48.0,73
154056,EVANSVILLE STATE HOSPITAL,IN,Psychiatric,Average,72.77,72.88,0.11,1,60302,11.8,-0.321,168.0,73
